68 32 6138
.0
.1
.2
.3
.4
.5
.6
.7
.8
.9
.10
.11
.12
+0
+1
+2
+3
+4
+5
+6
+7
+8
+9
+10
+11
+12
+13
+14
+15
+16
+17
+18
l1
l2
l3
l4
l5
l6
l7
l8
l9
l10
l11
l12
l13
l14
l15
l16
l17
l18
e0
e1
e2
e3
e4
e5
e6
e7
e8
e9
e10
e11
e12
e13
e14
e15
e16
e17
32 50 0:0 2:1 13:0 14:2
38 54 1:9 5:2 22:1 15:5
38 55 2:2 5:9 15:2 22:5
38 55 2:9 5:2 22:2 15:5
38 56 2:2 6:9 15:2 22:6
38 56 2:9 6:2 22:2 15:6
38 57 3:2 4:9 15:3 22:4
38 57 3:9 4:2 22:3 15:4
38 58 3:2 7:9 15:3 22:7
38 58 3:9 7:2 22:3 15:7
38 59 3:2 8:9 15:3 22:8
38 59 3:9 8:2 22:3 15:8
38 60 4:2 8:9 15:4 22:8
38 60 4:9 8:2 22:4 15:8
38 61 5:2 6:9 15:5 22:6
38 61 5:9 6:2 22:5 15:6
38 62 7:2 8:9 15:7 22:8
38 62 7:9 8:2 22:7 15:8
38 63 7:2 9:9 15:7 22:9
38 63 7:9 9:2 22:7 15:9
38 64 9:2 10:9 15:9 22:10
38 64 9:9 10:2 22:9 15:10
38 65 10:2 11:9 15:10 22:11
38 65 10:9 11:2 22:10 15:11
38 66 10:2 12:9 15:10 22:12
38 66 10:9 12:2 22:10 15:12
38 67 11:2 12:9 15:11 22:12
38 67 11:9 12:2 22:11 15:12
38 50 0:3 2:10 16:0 23:2
38 50 0:10 2:3 23:0 16:2
38 51 1:3 2:10 16:1 23:2
38 51 1:10 2:3 23:1 16:2
38 52 1:3 3:10 16:1 23:3
38 52 1:10 3:3 23:1 16:3
38 53 1:3 4:10 16:1 23:4
38 53 1:10 4:3 23:1 16:4
38 54 1:3 5:10 16:1 23:5
38 54 1:10 5:3 23:1 16:5
38 55 2:3 5:10 16:2 23:5
38 55 2:10 5:3 23:2 16:5
38 56 2:3 6:10 16:2 23:6
38 56 2:10 6:3 23:2 16:6
38 57 3:3 4:10 16:3 23:4
38 57 3:10 4:3 23:3 16:4
38 58 3:3 7:10 16:3 23:7
38 58 3:10 7:3 23:3 16:7
38 59 3:3 8:10 16:3 23:8
38 59 3:10 8:3 23:3 16:8
38 60 4:3 8:10 16:4 23:8
38 60 4:10 8:3 23:4 16:8
38 61 5:3 6:10 16:5 23:6
38 61 5:10 6:3 23:5 16:6
38 62 7:3 8:10 16:7 23:8
38 62 7:10 8:3 23:7 16:8
38 63 7:3 9:10 16:7 23:9
38 63 7:10 9:3 23:7 16:9
38 64 9:3 10:10 16:9 23:10
38 64 9:10 10:3 23:9 16:10
38 65 10:3 11:10 16:10 23:11
38 65 10:10 11:3 23:10 16:11
38 66 10:3 12:10 16:10 23:12
38 66 10:10 12:3 23:10 16:12
38 67 11:3 12:10 16:11 23:12
38 67 11:10 12:3 23:11 16:12
38 50 0:4 2:11 17:0 24:2
38 50 0:11 2:4 24:0 17:2
38 51 1:4 2:11 17:1 24:2
38 51 1:11 2:4 24:1 17:2
38 52 1:4 3:11 17:1 24:3
38 52 1:11 3:4 24:1 17:3
38 53 1:4 4:11 17:1 24:4
38 53 1:11 4:4 24:1 17:4
38 54 1:4 5:11 17:1 24:5
38 54 1:11 5:4 24:1 17:5
38 55 2:4 5:11 17:2 24:5
38 55 2:11 5:4 24:2 17:5
38 56 2:4 6:11 17:2 24:6
38 56 2:11 6:4 24:2 17:6
38 57 3:4 4:11 17:3 24:4
38 57 3:11 4:4 24:3 17:4
38 58 3:4 7:11 17:3 24:7
38 58 3:11 7:4 24:3 17:7
38 59 3:4 8:11 17:3 24:8
38 59 3:11 8:4 24:3 17:8
38 60 4:4 8:11 17:4 24:8
38 60 4:11 8:4 24:4 17:8
38 61 5:4 6:11 17:5 24:6
38 61 5:11 6:4 24:5 17:6
38 62 7:4 8:11 17:7 24:8
38 62 7:11 8:4 24:7 17:8
38 63 7:4 9:11 17:7 24:9
38 63 7:11 9:4 24:7 17:9
38 64 9:4 10:11 17:9 24:10
38 64 9:11 10:4 24:9 17:10
38 65 10:4 11:11 17:10 24:11
38 65 10:11 11:4 24:10 17:11
38 66 10:4 12:11 17:10 24:12
38 66 10:11 12:4 24:10 17:12
38 67 11:4 12:11 17:11 24:12
38 67 11:11 12:4 24:11 17:12
38 50 0:5 2:12 18:0 25:2
38 50 0:12 2:5 25:0 18:2
38 51 1:5 2:12 18:1 25:2
38 51 1:12 2:5 25:1 18:2
38 52 1:5 3:12 18:1 25:3
38 52 1:12 3:5 25:1 18:3
38 53 1:5 4:12 18:1 25:4
38 53 1:12 4:5 25:1 18:4
38 54 1:5 5:12 18:1 25:5
38 54 1:12 5:5 25:1 18:5
38 55 2:5 5:12 18:2 25:5
38 55 2:12 5:5 25:2 18:5
38 56 2:5 6:12 18:2 25:6
38 56 2:12 6:5 25:2 18:6
38 57 3:5 4:12 18:3 25:4
38 57 3:12 4:5 25:3 18:4
38 58 3:5 7:12 18:3 25:7
38 58 3:12 7:5 25:3 18:7
38 59 3:5 8:12 18:3 25:8
38 59 3:12 8:5 25:3 18:8
38 60 4:5 8:12 18:4 25:8
38 60 4:12 8:5 25:4 18:8
38 61 5:5 6:12 18:5 25:6
38 61 5:12 6:5 25:5 18:6
38 62 7:5 8:12 18:7 25:8
38 62 7:12 8:5 25:7 18:8
38 63 7:5 9:12 18:7 25:9
38 63 7:12 9:5 25:7 18:9
38 64 9:5 10:12 18:9 25:10
38 64 9:12 10:5 25:9 18:10
38 65 10:5 11:12 18:10 25:11
38 65 10:12 11:5 25:10 18:11
38 66 10:5 12:12 18:10 25:12
38 66 10:12 12:5 25:10 18:12
38 67 11:5 12:12 18:11 25:12
38 67 11:12 12:5 25:11 18:12
38 50 0:6 2:13 19:0 26:2
38 50 0:13 2:6 26:0 19:2
38 51 1:6 2:13 19:1 26:2
38 51 1:13 2:6 26:1 19:2
38 52 1:6 3:13 19:1 26:3
38 52 1:13 3:6 26:1 19:3
38 53 1:6 4:13 19:1 26:4
38 53 1:13 4:6 26:1 19:4
38 54 1:6 5:13 19:1 26:5
38 54 1:13 5:6 26:1 19:5
38 55 2:6 5:13 19:2 26:5
38 55 2:13 5:6 26:2 19:5
38 56 2:6 6:13 19:2 26:6
38 56 2:13 6:6 26:2 19:6
38 57 3:6 4:13 19:3 26:4
38 57 3:13 4:6 26:3 19:4
38 58 3:6 7:13 19:3 26:7
38 58 3:13 7:6 26:3 19:7
38 59 3:6 8:13 19:3 26:8
38 59 3:13 8:6 26:3 19:8
38 60 4:6 8:13 19:4 26:8
38 60 4:13 8:6 26:4 19:8
38 61 5:6 6:13 19:5 26:6
38 61 5:13 6:6 26:5 19:6
38 62 7:6 8:13 19:7 26:8
38 62 7:13 8:6 26:7 19:8
38 63 7:6 9:13 19:7 26:9
38 63 7:13 9:6 26:7 19:9
38 64 9:6 10:13 19:9 26:10
38 64 9:13 10:6 26:9 19:10
38 65 10:6 11:13 19:10 26:11
38 65 10:13 11:6 26:10 19:11
38 66 10:6 12:13 19:10 26:12
38 66 10:13 12:6 26:10 19:12
38 67 11:6 12:13 19:11 26:12
38 67 11:13 12:6 26:11 19:12
38 50 0:7 2:14 20:0 27:2
38 50 0:14 2:7 27:0 20:2
38 51 1:7 2:14 20:1 27:2
38 51 1:14 2:7 27:1 20:2
38 52 1:7 3:14 20:1 27:3
38 52 1:14 3:7 27:1 20:3
38 53 1:7 4:14 20:1 27:4
38 53 1:14 4:7 27:1 20:4
38 54 1:7 5:14 20:1 27:5
38 54 1:14 5:7 27:1 20:5
38 55 2:7 5:14 20:2 27:5
38 55 2:14 5:7 27:2 20:5
38 56 2:7 6:14 20:2 27:6
38 56 2:14 6:7 27:2 20:6
38 57 3:7 4:14 20:3 27:4
38 57 3:14 4:7 27:3 20:4
38 58 3:7 7:14 20:3 27:7
38 58 3:14 7:7 27:3 20:7
38 59 3:7 8:14 20:3 27:8
38 59 3:14 8:7 27:3 20:8
38 60 4:7 8:14 20:4 27:8
38 60 4:14 8:7 27:4 20:8
38 61 5:7 6:14 20:5 27:6
38 61 5:14 6:7 27:5 20:6
38 62 7:7 8:14 20:7 27:8
38 62 7:14 8:7 27:7 20:8
38 63 7:7 9:14 20:7 27:9
38 63 7:14 9:7 27:7 20:9
38 64 9:7 10:14 20:9 27:10
38 64 9:14 10:7 27:9 20:10
38 65 10:7 11:14 20:10 27:11
38 65 10:14 11:7 27:10 20:11
38 66 10:7 12:14 20:10 27:12
38 66 10:14 12:7 27:10 20:12
38 67 11:7 12:14 20:11 27:12
38 67 11:14 12:7 27:11 20:12
38 50 0:8 2:15 21:0 28:2
38 50 0:15 2:8 28:0 21:2
38 51 1:8 2:15 21:1 28:2
38 51 1:15 2:8 28:1 21:2
38 52 1:8 3:15 21:1 28:3
38 52 1:15 3:8 28:1 21:3
38 53 1:8 4:15 21:1 28:4
38 53 1:15 4:8 28:1 21:4
38 54 1:8 5:15 21:1 28:5
38 54 1:15 5:8 28:1 21:5
38 55 2:8 5:15 21:2 28:5
38 55 2:15 5:8 28:2 21:5
38 56 2:8 6:15 21:2 28:6
38 56 2:15 6:8 28:2 21:6
38 57 3:8 4:15 21:3 28:4
38 57 3:15 4:8 28:3 21:4
38 58 3:8 7:15 21:3 28:7
38 58 3:15 7:8 28:3 21:7
38 59 3:8 8:15 21:3 28:8
38 59 3:15 8:8 28:3 21:8
38 60 4:8 8:15 21:4 28:8
38 60 4:15 8:8 28:4 21:8
38 61 5:8 6:15 21:5 28:6
38 61 5:15 6:8 28:5 21:6
38 62 7:8 8:15 21:7 28:8
38 62 7:15 8:8 28:7 21:8
38 63 7:8 9:15 21:7 28:9
38 63 7:15 9:8 28:7 21:9
38 64 9:8 10:15 21:9 28:10
38 64 9:15 10:8 28:9 21:10
38 65 10:8 11:15 21:10 28:11
38 65 10:15 11:8 28:10 21:11
38 66 10:8 12:15 21:10 28:12
38 66 10:15 12:8 28:10 21:12
38 67 11:8 12:15 21:11 28:12
38 67 11:15 12:8 28:11 21:12
38 50 0:9 2:16 22:0 29:2
38 50 0:16 2:9 29:0 22:2
38 51 1:9 2:16 22:1 29:2
38 51 1:16 2:9 29:1 22:2
38 52 1:9 3:16 22:1 29:3
38 52 1:16 3:9 29:1 22:3
38 53 1:9 4:16 22:1 29:4
38 53 1:16 4:9 29:1 22:4
38 54 1:9 5:16 22:1 29:5
38 54 1:16 5:9 29:1 22:5
38 55 2:9 5:16 22:2 29:5
38 55 2:16 5:9 29:2 22:5
38 56 2:9 6:16 22:2 29:6
38 56 2:16 6:9 29:2 22:6
38 57 3:9 4:16 22:3 29:4
38 57 3:16 4:9 29:3 22:4
38 58 3:9 7:16 22:3 29:7
38 58 3:16 7:9 29:3 22:7
38 59 3:9 8:16 22:3 29:8
38 59 3:16 8:9 29:3 22:8
38 60 4:9 8:16 22:4 29:8
38 60 4:16 8:9 29:4 22:8
38 61 5:9 6:16 22:5 29:6
38 61 5:16 6:9 29:5 22:6
38 62 7:9 8:16 22:7 29:8
38 62 7:16 8:9 29:7 22:8
38 63 7:9 9:16 22:7 29:9
38 63 7:16 9:9 29:7 22:9
38 64 9:9 10:16 22:9 29:10
38 64 9:16 10:9 29:9 22:10
38 65 10:9 11:16 22:10 29:11
38 65 10:16 11:9 29:10 22:11
38 66 10:9 12:16 22:10 29:12
38 66 10:16 12:9 29:10 22:12
38 67 11:9 12:16 22:11 29:12
38 67 11:16 12:9 29:11 22:12
38 50 0:10 2:17 23:0 30:2
38 50 0:17 2:10 30:0 23:2
38 51 1:10 2:17 23:1 30:2
38 51 1:17 2:10 30:1 23:2
38 52 1:10 3:17 23:1 30:3
38 52 1:17 3:10 30:1 23:3
38 53 1:10 4:17 23:1 30:4
38 53 1:17 4:10 30:1 23:4
38 54 1:10 5:17 23:1 30:5
38 54 1:17 5:10 30:1 23:5
38 55 2:10 5:17 23:2 30:5
38 55 2:17 5:10 30:2 23:5
38 56 2:10 6:17 23:2 30:6
38 56 2:17 6:10 30:2 23:6
38 57 3:10 4:17 23:3 30:4
38 57 3:17 4:10 30:3 23:4
38 58 3:10 7:17 23:3 30:7
38 58 3:17 7:10 30:3 23:7
38 59 3:10 8:17 23:3 30:8
38 59 3:17 8:10 30:3 23:8
38 60 4:10 8:17 23:4 30:8
38 60 4:17 8:10 30:4 23:8
38 61 5:10 6:17 23:5 30:6
38 61 5:17 6:10 30:5 23:6
38 62 7:10 8:17 23:7 30:8
38 62 7:17 8:10 30:7 23:8
38 63 7:10 9:17 23:7 30:9
38 63 7:17 9:10 30:7 23:9
38 64 9:10 10:17 23:9 30:10
38 64 9:17 10:10 30:9 23:10
38 65 10:10 11:17 23:10 30:11
38 65 10:17 11:10 30:10 23:11
38 66 10:10 12:17 23:10 30:12
38 66 10:17 12:10 30:10 23:12
38 67 11:10 12:17 23:11 30:12
38 67 11:17 12:10 30:11 23:12
38 50 0:11 2:18 24:0 31:2
38 50 0:18 2:11 31:0 24:2
38 51 1:11 2:18 24:1 31:2
38 51 1:18 2:11 31:1 24:2
38 52 1:11 3:18 24:1 31:3
38 52 1:18 3:11 31:1 24:3
38 53 1:11 4:18 24:1 31:4
38 53 1:18 4:11 31:1 24:4
38 54 1:11 5:18 24:1 31:5
38 54 1:18 5:11 31:1 24:5
38 55 2:11 5:18 24:2 31:5
38 55 2:18 5:11 31:2 24:5
38 56 2:11 6:18 24:2 31:6
38 56 2:18 6:11 31:2 24:6
38 57 3:11 4:18 24:3 31:4
38 57 3:18 4:11 31:3 24:4
38 58 3:11 7:18 24:3 31:7
38 58 3:18 7:11 31:3 24:7
38 59 3:11 8:18 24:3 31:8
38 59 3:18 8:11 31:3 24:8
38 60 4:11 8:18 24:4 31:8
38 60 4:18 8:11 31:4 24:8
38 61 5:11 6:18 24:5 31:6
38 61 5:18 6:11 31:5 24:6
38 62 7:11 8:18 24:7 31:8
38 62 7:18 8:11 31:7 24:8
38 63 7:11 9:18 24:7 31:9
38 63 7:18 9:11 31:7 24:9
38 64 9:11 10:18 24:9 31:10
38 64 9:18 10:11 31:9 24:10
38 65 10:11 11:18 24:10 31:11
38 65 10:18 11:11 31:10 24:11
38 66 10:11 12:18 24:10 31:12
38 66 10:18 12:11 31:10 24:12
38 67 11:11 12:18 24:11 31:12
38 67 11:18 12:11 31:11 24:12
39 50 0:0 2:8 13:0 21:2
39 50 0:8 2:0 21:0 13:2
39 51 1:0 2:8 13:1 21:2
39 51 1:8 2:0 21:1 13:2
39 52 1:0 3:8 13:1 21:3
39 52 1:8 3:0 21:1 13:3
39 53 1:0 4:8 13:1 21:4
39 53 1:8 4:0 21:1 13:4
39 54 1:0 5:8 13:1 21:5
39 54 1:8 5:0 21:1 13:5
39 55 2:0 5:8 13:2 21:5
39 55 2:8 5:0 21:2 13:5
39 56 2:0 6:8 13:2 21:6
39 56 2:8 6:0 21:2 13:6
39 57 3:0 4:8 13:3 21:4
39 57 3:8 4:0 21:3 13:4
39 58 3:0 7:8 13:3 21:7
39 58 3:8 7:0 21:3 13:7
39 59 3:0 8:8 13:3 21:8
39 59 3:8 8:0 21:3 13:8
39 60 4:0 8:8 13:4 21:8
39 60 4:8 8:0 21:4 13:8
39 61 5:0 6:8 13:5 21:6
39 61 5:8 6:0 21:5 13:6
39 62 7:0 8:8 13:7 21:8
39 62 7:8 8:0 21:7 13:8
39 63 7:0 9:8 13:7 21:9
39 63 7:8 9:0 21:7 13:9
39 64 9:0 10:8 13:9 21:10
39 64 9:8 10:0 21:9 13:10
39 65 10:0 11:8 13:10 21:11
39 65 10:8 11:0 21:10 13:11
39 66 10:0 12:8 13:10 21:12
39 66 10:8 12:0 21:10 13:12
39 67 11:0 12:8 13:11 21:12
39 67 11:8 12:0 21:11 13:12
39 50 0:1 2:9 14:0 22:2
39 50 0:9 2:1 22:0 14:2
39 51 1:1 2:9 14:1 22:2
39 51 1:9 2:1 22:1 14:2
39 52 1:1 3:9 14:1 22:3
39 52 1:9 3:1 22:1 14:3
39 53 1:1 4:9 14:1 22:4
39 53 1:9 4:1 22:1 14:4
39 54 1:1 5:9 14:1 22:5
39 54 1:9 5:1 22:1 14:5
39 55 2:1 5:9 14:2 22:5
39 55 2:9 5:1 22:2 14:5
39 56 2:1 6:9 14:2 22:6
39 56 2:9 6:1 22:2 14:6
39 57 3:1 4:9 14:3 22:4
39 57 3:9 4:1 22:3 14:4
39 58 3:1 7:9 14:3 22:7
39 58 3:9 7:1 22:3 14:7
39 59 3:1 8:9 14:3 22:8
39 59 3:9 8:1 22:3 14:8
39 60 4:1 8:9 14:4 22:8
39 60 4:9 8:1 22:4 14:8
39 61 5:1 6:9 14:5 22:6
39 61 5:9 6:1 22:5 14:6
39 62 7:1 8:9 14:7 22:8
39 62 7:9 8:1 22:7 14:8
39 63 7:1 9:9 14:7 22:9
39 63 7:9 9:1 22:7 14:9
39 64 9:1 10:9 14:9 22:10
39 64 9:9 10:1 22:9 14:10
39 65 10:1 11:9 14:10 22:11
39 65 10:9 11:1 22:10 14:11
39 66 10:1 12:9 14:10 22:12
39 66 10:9 12:1 22:10 14:12
39 67 11:1 12:9 14:11 22:12
39 67 11:9 12:1 22:11 14:12
39 50 0:2 2:10 15:0 23:2
39 50 0:10 2:2 23:0 15:2
39 51 1:2 2:10 15:1 23:2
39 51 1:10 2:2 23:1 15:2
39 52 1:2 3:10 15:1 23:3
39 52 1:10 3:2 23:1 15:3
39 53 1:2 4:10 15:1 23:4
39 53 1:10 4:2 23:1 15:4
39 54 1:2 5:10 15:1 23:5
39 54 1:10 5:2 23:1 15:5
39 55 2:2 5:10 15:2 23:5
39 55 2:10 5:2 23:2 15:5
39 56 2:2 6:10 15:2 23:6
39 56 2:10 6:2 23:2 15:6
39 57 3:2 4:10 15:3 23:4
39 57 3:10 4:2 23:3 15:4
39 58 3:2 7:10 15:3 23:7
39 58 3:10 7:2 23:3 15:7
39 59 3:2 8:10 15:3 23:8
39 59 3:10 8:2 23:3 15:8
39 60 4:2 8:10 15:4 23:8
39 60 4:10 8:2 23:4 15:8
39 61 5:2 6:10 15:5 23:6
39 61 5:10 6:2 23:5 15:6
39 62 7:2 8:10 15:7 23:8
39 62 7:10 8:2 23:7 15:8
39 63 7:2 9:10 15:7 23:9
39 63 7:10 9:2 23:7 15:9
39 64 9:2 10:10 15:9 23:10
39 64 9:10 10:2 23:9 15:10
39 65 10:2 11:10 15:10 23:11
39 65 10:10 11:2 23:10 15:11
39 66 10:2 12:10 15:10 23:12
39 66 10:10 12:2 23:10 15:12
39 67 11:2 12:10 15:11 23:12
39 67 11:10 12:2 23:11 15:12
39 50 0:3 2:11 16:0 24:2
39 50 0:11 2:3 24:0 16:2
39 51 1:3 2:11 16:1 24:2
39 51 1:11 2:3 24:1 16:2
39 52 1:3 3:11 16:1 24:3
39 52 1:11 3:3 24:1 16:3
39 53 1:3 4:11 16:1 24:4
39 53 1:11 4:3 24:1 16:4
39 54 1:3 5:11 16:1 24:5
39 54 1:11 5:3 24:1 16:5
39 55 2:3 5:11 16:2 24:5
39 55 2:11 5:3 24:2 16:5
39 56 2:3 6:11 16:2 24:6
39 56 2:11 6:3 24:2 16:6
39 57 3:3 4:11 16:3 24:4
39 57 3:11 4:3 24:3 16:4
39 58 3:3 7:11 16:3 24:7
39 58 3:11 7:3 24:3 16:7
39 59 3:3 8:11 16:3 24:8
39 59 3:11 8:3 24:3 16:8
39 60 4:3 8:11 16:4 24:8
39 60 4:11 8:3 24:4 16:8
39 61 5:3 6:11 16:5 24:6
39 61 5:11 6:3 24:5 16:6
39 62 7:3 8:11 16:7 24:8
39 62 7:11 8:3 24:7 16:8
39 63 7:3 9:11 16:7 24:9
39 63 7:11 9:3 24:7 16:9
39 64 9:3 10:11 16:9 24:10
39 64 9:11 10:3 24:9 16:10
39 65 10:3 11:11 16:10 24:11
39 65 10:11 11:3 24:10 16:11
39 66 10:3 12:11 16:10 24:12
39 66 10:11 12:3 24:10 16:12
39 67 11:3 12:11 16:11 24:12
39 67 11:11 12:3 24:11 16:12
39 50 0:4 2:12 17:0 25:2
39 50 0:12 2:4 25:0 17:2
39 51 1:4 2:12 17:1 25:2
39 51 1:12 2:4 25:1 17:2
39 52 1:4 3:12 17:1 25:3
39 52 1:12 3:4 25:1 17:3
39 53 1:4 4:12 17:1 25:4
39 53 1:12 4:4 25:1 17:4
39 54 1:4 5:12 17:1 25:5
39 54 1:12 5:4 25:1 17:5
39 55 2:4 5:12 17:2 25:5
39 55 2:12 5:4 25:2 17:5
39 56 2:4 6:12 17:2 25:6
39 56 2:12 6:4 25:2 17:6
39 57 3:4 4:12 17:3 25:4
39 57 3:12 4:4 25:3 17:4
39 58 3:4 7:12 17:3 25:7
39 58 3:12 7:4 25:3 17:7
39 59 3:4 8:12 17:3 25:8
39 59 3:12 8:4 25:3 17:8
39 60 4:4 8:12 17:4 25:8
39 60 4:12 8:4 25:4 17:8
39 61 5:4 6:12 17:5 25:6
39 61 5:12 6:4 25:5 17:6
39 62 7:4 8:12 17:7 25:8
39 62 7:12 8:4 25:7 17:8
39 63 7:4 9:12 17:7 25:9
39 63 7:12 9:4 25:7 17:9
39 64 9:4 10:12 17:9 25:10
39 64 9:12 10:4 25:9 17:10
39 65 10:4 11:12 17:10 25:11
39 65 10:12 11:4 25:10 17:11
39 66 10:4 12:12 17:10 25:12
39 66 10:12 12:4 25:10 17:12
39 67 11:4 12:12 17:11 25:12
39 67 11:12 12:4 25:11 17:12
39 50 0:5 2:13 18:0 26:2
39 50 0:13 2:5 26:0 18:2
39 51 1:5 2:13 18:1 26:2
39 51 1:13 2:5 26:1 18:2
39 52 1:5 3:13 18:1 26:3
39 52 1:13 3:5 26:1 18:3
39 53 1:5 4:13 18:1 26:4
39 53 1:13 4:5 26:1 18:4
39 54 1:5 5:13 18:1 26:5
39 54 1:13 5:5 26:1 18:5
39 55 2:5 5:13 18:2 26:5
39 55 2:13 5:5 26:2 18:5
39 56 2:5 6:13 18:2 26:6
39 56 2:13 6:5 26:2 18:6
39 57 3:5 4:13 18:3 26:4
39 57 3:13 4:5 26:3 18:4
39 58 3:5 7:13 18:3 26:7
39 58 3:13 7:5 26:3 18:7
39 59 3:5 8:13 18:3 26:8
39 59 3:13 8:5 26:3 18:8
39 60 4:5 8:13 18:4 26:8
39 60 4:13 8:5 26:4 18:8
39 61 5:5 6:13 18:5 26:6
39 61 5:13 6:5 26:5 18:6
39 62 7:5 8:13 18:7 26:8
39 62 7:13 8:5 26:7 18:8
39 63 7:5 9:13 18:7 26:9
39 63 7:13 9:5 26:7 18:9
39 64 9:5 10:13 18:9 26:10
39 64 9:13 10:5 26:9 18:10
39 65 10:5 11:13 18:10 26:11
39 65 10:13 11:5 26:10 18:11
39 66 10:5 12:13 18:10 26:12
39 66 10:13 12:5 26:10 18:12
39 67 11:5 12:13 18:11 26:12
39 67 11:13 12:5 26:11 18:12
39 50 0:6 2:14 19:0 27:2
39 50 0:14 2:6 27:0 19:2
39 51 1:6 2:14 19:1 27:2
39 51 1:14 2:6 27:1 19:2
39 52 1:6 3:14 19:1 27:3
39 52 1:14 3:6 27:1 19:3
39 53 1:6 4:14 19:1 27:4
39 53 1:14 4:6 27:1 19:4
39 54 1:6 5:14 19:1 27:5
39 54 1:14 5:6 27:1 19:5
39 55 2:6 5:14 19:2 27:5
39 55 2:14 5:6 27:2 19:5
39 56 2:6 6:14 19:2 27:6
39 56 2:14 6:6 27:2 19:6
39 57 3:6 4:14 19:3 27:4
39 57 3:14 4:6 27:3 19:4
39 58 3:6 7:14 19:3 27:7
39 58 3:14 7:6 27:3 19:7
39 59 3:6 8:14 19:3 27:8
39 59 3:14 8:6 27:3 19:8
39 60 4:6 8:14 19:4 27:8
39 60 4:14 8:6 27:4 19:8
39 61 5:6 6:14 19:5 27:6
39 61 5:14 6:6 27:5 19:6
39 62 7:6 8:14 19:7 27:8
39 62 7:14 8:6 27:7 19:8
39 63 7:6 9:14 19:7 27:9
39 63 7:14 9:6 27:7 19:9
39 64 9:6 10:14 19:9 27:10
39 64 9:14 10:6 27:9 19:10
39 65 10:6 11:14 19:10 27:11
39 65 10:14 11:6 27:10 19:11
39 66 10:6 12:14 19:10 27:12
39 66 10:14 12:6 27:10 19:12
39 67 11:6 12:14 19:11 27:12
39 67 11:14 12:6 27:11 19:12
39 50 0:7 2:15 20:0 28:2
39 50 0:15 2:7 28:0 20:2
39 51 1:7 2:15 20:1 28:2
39 51 1:15 2:7 28:1 20:2
39 52 1:7 3:15 20:1 28:3
39 52 1:15 3:7 28:1 20:3
39 53 1:7 4:15 20:1 28:4
39 53 1:15 4:7 28:1 20:4
39 54 1:7 5:15 20:1 28:5
39 54 1:15 5:7 28:1 20:5
39 55 2:7 5:15 20:2 28:5
39 55 2:15 5:7 28:2 20:5
39 56 2:7 6:15 20:2 28:6
39 56 2:15 6:7 28:2 20:6
39 57 3:7 4:15 20:3 28:4
39 57 3:15 4:7 28:3 20:4
39 58 3:7 7:15 20:3 28:7
39 58 3:15 7:7 28:3 20:7
39 59 3:7 8:15 20:3 28:8
39 59 3:15 8:7 28:3 20:8
39 60 4:7 8:15 20:4 28:8
39 60 4:15 8:7 28:4 20:8
39 61 5:7 6:15 20:5 28:6
39 61 5:15 6:7 28:5 20:6
39 62 7:7 8:15 20:7 28:8
39 62 7:15 8:7 28:7 20:8
39 63 7:7 9:15 20:7 28:9
39 63 7:15 9:7 28:7 20:9
39 64 9:7 10:15 20:9 28:10
39 64 9:15 10:7 28:9 20:10
39 65 10:7 11:15 20:10 28:11
39 65 10:15 11:7 28:10 20:11
39 66 10:7 12:15 20:10 28:12
39 66 10:15 12:7 28:10 20:12
39 67 11:7 12:15 20:11 28:12
39 67 11:15 12:7 28:11 20:12
39 50 0:8 2:16 21:0 29:2
39 50 0:16 2:8 29:0 21:2
39 51 1:8 2:16 21:1 29:2
39 51 1:16 2:8 29:1 21:2
39 52 1:8 3:16 21:1 29:3
39 52 1:16 3:8 29:1 21:3
39 53 1:8 4:16 21:1 29:4
39 53 1:16 4:8 29:1 21:4
39 54 1:8 5:16 21:1 29:5
39 54 1:16 5:8 29:1 21:5
39 55 2:8 5:16 21:2 29:5
39 55 2:16 5:8 29:2 21:5
39 56 2:8 6:16 21:2 29:6
39 56 2:16 6:8 29:2 21:6
39 57 3:8 4:16 21:3 29:4
39 57 3:16 4:8 29:3 21:4
39 58 3:8 7:16 21:3 29:7
39 58 3:16 7:8 29:3 21:7
39 59 3:8 8:16 21:3 29:8
39 59 3:16 8:8 29:3 21:8
39 60 4:8 8:16 21:4 29:8
39 60 4:16 8:8 29:4 21:8
39 61 5:8 6:16 21:5 29:6
39 61 5:16 6:8 29:5 21:6
39 62 7:8 8:16 21:7 29:8
39 62 7:16 8:8 29:7 21:8
39 63 7:8 9:16 21:7 29:9
39 63 7:16 9:8 29:7 21:9
39 64 9:8 10:16 21:9 29:10
39 64 9:16 10:8 29:9 21:10
39 65 10:8 11:16 21:10 29:11
39 65 10:16 11:8 29:10 21:11
39 66 10:8 12:16 21:10 29:12
39 66 10:16 12:8 29:10 21:12
39 67 11:8 12:16 21:11 29:12
39 67 11:16 12:8 29:11 21:12
39 50 0:9 2:17 22:0 30:2
39 50 0:17 2:9 30:0 22:2
39 51 1:9 2:17 22:1 30:2
39 51 1:17 2:9 30:1 22:2
39 52 1:9 3:17 22:1 30:3
39 52 1:17 3:9 30:1 22:3
39 53 1:9 4:17 22:1 30:4
39 53 1:17 4:9 30:1 22:4
39 54 1:9 5:17 22:1 30:5
39 54 1:17 5:9 30:1 22:5
39 55 2:9 5:17 22:2 30:5
39 55 2:17 5:9 30:2 22:5
39 56 2:9 6:17 22:2 30:6
